0.166667 -0.298627
0.446416 -0.137113
0.60793 0.142637
0.60793 0.465664
0.446416 0.745414
0.166667 0.906927
0.166667 0.298627
0.175592 0.30378
0.180745 0.312705
0.180745 0.323011
0.175592 0.331937
0.166667 0.33709
